title,icon,installs,reviews,size,content_rating,free,price,iap,android_version,len_title,main_category,category,iap_min,iap_max,updateDays,rating_class,rating
AroundMe,https://lh3.googleusercontent.com/eAzO7MHap8Sk_V93pcmutmGVfo2bw0BacInpB8TZSQaTaFsFJwLWm1EgD6MQF3lxawr8,1000000,35441,13.0,1,1,0.0,1,0,8,17,LIFESTYLE,0.99,99.99,-78,0,4.3
Find Me Gluten Free,https://lh3.googleusercontent.com/Q3veMQwCKxS-1WpPD1RSpI2xgcftGvObXAXOlGsA5Wh_YztE1cxhAC2rnclfAic41Yc,500000,8792,19.05330693069307,1,1,0.0,1,0,19,17,LIFESTYLE,0.99,99.99,-25,1,4.6
Fast Food Locator | Worldwide Fast Food Finder,https://lh3.googleusercontent.com/_4ns1Wz6Kcw5zTSnBxKM53vHZE4b8sdS43Eusu7fJgmxCI7D6vajS-4Ltko9bTCLd5U,10000,86,4.8,1,1,0.0,1,3,46,30,TRAVEL_AND_LOCAL,0.99,99.99,-3,0,3.8
"ChefTap: Recipe Clipper, Planner and Grocery List",https://lh3.googleusercontent.com/qmBgbb0GqkyQP7FI-NYUwu980CpPfZ7cGDlT0ONeVgNqN7lhg7mIVxBQ6Bd9lzyWdQ,500000,9379,12.0,1,1,0.0,0,3,49,12,FOOD_AND_DRINK,0.0,0.0,-35,1,4.6
My CookBook (Recipe Manager),https://lh3.googleusercontent.com/HdW_8yt4Suvb23Nl9iQxL10YxmyPfx2hjuKO5xIGr9NAl4mjcgpaAOXL31rKywl6Zg,1000000,27632,21.57246376811594,1,1,0.0,1,3,28,12,FOOD_AND_DRINK,0.99,99.99,-3,1,4.7
My Recipes Cookbook : RecetteTek,https://lh3.googleusercontent.com/e_1YeUu5tZBWLU2CgyMWRWNFjkq1MuPZ22IAciCyXiIJRzSuhIthtiX2x8cq_WPj5LvD,500000,17340,6.5,1,1,0.0,1,3,32,12,FOOD_AND_DRINK,0.99,99.99,-4,1,4.7
My CookBook Pro (Ad Free),https://lh3.googleusercontent.com/98Fili5--IaTM9ZszSe5nWpaLTBRCOzPJ1gE5xdif-DumizCDC5TiALcLpsCDCja3h4,10000,2379,21.57246376811594,1,0,5.99,0,3,25,12,FOOD_AND_DRINK,0.0,0.0,-3,1,4.7
Food Planner,https://lh3.googleusercontent.com/OfdwBjiigPR-Wc5jjHI3y4bEbm3f8fS8c4iaEzS_q44mJP2rkcc8Oh3wgotZixQzSYk,1000000,10746,13.0,1,1,0.0,1,3,12,12,FOOD_AND_DRINK,0.99,19.99,-45,0,3.6
Recipe Keeper,https://lh3.googleusercontent.com/Ie88X5s51HN8-vfuNv_LYfamon6JAvFnxfbIrxXrI0LRd9vpnEQWAq5Pz83bEJU4Sfc,100000,3435,22.0,1,1,0.0,1,3,13,12,FOOD_AND_DRINK,0.99,99.99,-7,1,4.5
Cookpad - Create your own Recipes,https://lh3.googleusercontent.com/DVqrFgaJuDA6DxA_HEbG0rBXnLGO_jqEeBGb7EzU4TKtbMiF6HKl1VUkvrDrb1O99-Y,10000000,196336,8.0,1,1,0.0,1,3,33,12,FOOD_AND_DRINK,0.99,17.99,-3,1,4.6
Kitchen Stories - Recipes & Cooking,https://lh3.googleusercontent.com/AJKuiM7-3uepWQE6qVUQseTr4pjdtoP_FbknWg34-F-X8f7XCTjxtf69ZnQx9TD-QtU,1000000,26281,21.57246376811594,1,1,0.0,0,3,35,12,FOOD_AND_DRINK,0.0,0.0,-50,1,4.8
"BigOven Recipes, Meal Planner, Grocery List & More",https://lh3.googleusercontent.com/mA_NtAqtW4X_l44mBxe9wq7xNDNm-QLr_3jTLLnocTohVEYbdLMXnSAtZwS-yXJNVN4,1000000,32292,78.0,4,1,0.0,1,3,50,12,FOOD_AND_DRINK,1.99,59.99,-247,1,4.5
Yummly Recipes & Shopping List,https://lh3.googleusercontent.com/lq8cpjtN3gErseV08nIJYLCOzGnYkFI4FK7pztzHv3ETUK94kzA3psdPusx_IPMlOL6V,5000000,102666,41.0,1,1,0.0,1,3,30,12,FOOD_AND_DRINK,0.99,4.99,-3,1,4.6
Step Tracker - Pedometer Free & Calorie Tracker,https://lh3.googleusercontent.com/UAN-nPVEN1zwveArl68Q9GP6qaNsXyAaV8epAwQiR7DzczYVZrsPD8KjSE75WGM4Ibw,500000,3708,7.7,1,1,0.0,1,3,47,14,HEALTH_AND_FITNESS,0.99,99.99,-8,1,4.7
Pedometer -  Step Counter Free & Calorie Burner,https://lh3.googleusercontent.com/0pW6e1Od1_4Ct2ln-zTioZxqDjRlw548zvveEQt-OquPpytKkTjzIUgtuS74EIAwqC2j,10000000,182458,8.2,1,1,0.0,1,3,47,14,HEALTH_AND_FITNESS,2.99,39.99,-63,1,4.7
Home Workout - No Equipment,https://lh3.googleusercontent.com/Mxu4YhAr45fbX_iBwi4LiRuSDn9G8R-C_i6PF4Oqys6TqQab2Jl7U5w4WGDtoPwhpTk,50000000,801089,13.0,1,1,0.0,1,3,27,14,HEALTH_AND_FITNESS,2.99,39.99,-70,1,4.8
Step Counter - Calorie Counter,https://lh3.googleusercontent.com/yfKNzMbH3nxPIJNVRdcOwCH1B7962NrwblbvI5xaNjw7ZzBv5ovgD49pHWzk3zWWAMM,1000000,7094,1.9,1,1,0.0,0,3,30,14,HEALTH_AND_FITNESS,0.0,0.0,-374,0,3.8
Lose Belly Fat in 30 Days - Flat Stomach,https://lh3.googleusercontent.com/V6LuVHJV77oba6sEaGP7802wmBMbH50cxUuyb88baz_6ZBfz9-1oo3V46BpQ4iwHmls,10000000,183577,12.0,1,1,0.0,0,3,40,14,HEALTH_AND_FITNESS,0.0,0.0,-22,1,4.8
Lose Weight App for Men - Weight Loss in 30 Days,https://lh3.googleusercontent.com/ZC_z7M7rdlKutl8hOiXcNKBSxwnPnbTWG_QsBfnhfIAVsVAB6WjWGYgZ3qXHy1N5XEM,10000000,60911,8.1,1,1,0.0,1,3,48,14,HEALTH_AND_FITNESS,0.99,99.99,-77,1,4.8
Female Fitness - Women Workout,https://lh3.googleusercontent.com/ORhXRjprl0GNNVR8_FGYLc9ZMnIssqTKzYJDnjb778VHdKC2X_GWbpFNvGClLFp9qhU,10000000,154853,13.0,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,2.99,39.99,-2,1,4.8
Six Pack in 30 Days - Abs Workout,https://lh3.googleusercontent.com/F3g--X2roFmKT3CbyWGzq3I3KlI_KyISlVD_gzU8OZVJw0g5WjOQ3LMAX_udGCmBnng,50000000,546743,9.4,4,1,0.0,1,3,33,14,HEALTH_AND_FITNESS,0.99,99.99,-2,1,4.8
Yoho Sports,https://lh3.googleusercontent.com/2giS8nOkTHqS1VeJpDfPEMEftPpNyg8dGn2C_MOA40TToZpmF6jZt7nScqQiWmWnkUM,5000000,41154,8.4,1,1,0.0,0,3,11,14,HEALTH_AND_FITNESS,0.0,0.0,-21,0,3.4
"Easy Keep Fit - Daily training, workout at home",https://lh3.googleusercontent.com/0PhkxTo8hu5sfUWtjJ8MsRNYEkF5o5brHex6c1D6k6L3raphAQIfmtxLtumFmfeJYSY,100000,2344,27.0,1,1,0.0,0,3,47,14,HEALTH_AND_FITNESS,0.0,0.0,-8,1,4.8
Water Drink Reminder,https://lh3.googleusercontent.com/XptpJ4SCKSPaPHG7SalVvu1sgqxyVMFYZlX7FP8Zx4ORMm80jWRPCT4lq-jSYjWkD0I,10000000,554736,25.8864,1,1,0.0,1,3,20,14,HEALTH_AND_FITNESS,0.99,99.99,-59,1,4.8
"Technutri - calorie counter, diet and carb tracker",https://lh3.googleusercontent.com/MWV3x3oEv4_pDqAqdyUB_9neNf-YNY_DHNNFOrr-_fja1UmbL4FHH2kYUmGbQXNIvrhM,5000000,77699,24.0,1,1,0.0,1,3,50,14,HEALTH_AND_FITNESS,0.99,74.99,-11,0,4.3
Seven - 7 Minute Workout,https://lh3.googleusercontent.com/YghIS4tR31fXXRMYTctx_AjR5FMrNIH_4KfQ3XDd2zjiTvNhZC8OCNKCSN-b71CgiQ,1000000,82302,25.8864,1,1,0.0,1,3,24,14,HEALTH_AND_FITNESS,0.99,99.99,-49,1,4.5
Nike Run Club,https://lh3.googleusercontent.com/J1z46Zsn3wlC2RSekq_iflMgR2e1ezR9-NH3Mqkc77Ji1k12Yal3w6zrYnGsJs5-Rfs,10000000,888183,25.8864,1,1,0.0,0,3,13,14,HEALTH_AND_FITNESS,0.0,0.0,-7,1,4.6
"YAZIO Calorie Counter, Nutrition Diary & Diet Plan",https://lh3.googleusercontent.com/0lsA4kpphpaGgnA_MC_eNgC7VYtO9oXxblx_TPK8rRjpeWDDf_791wNUh5aOKJkR8Q,10000000,216422,25.8864,1,1,0.0,1,3,50,14,HEALTH_AND_FITNESS,6.99,54.99,-113,1,4.5
Weight Loss Running by Verv,https://lh3.googleusercontent.com/Ef00QYO6Aqs28dMRRAz0XlAg0c3puDG_sWqOaPLSSq9qpi6DYcRPz41qZIChCDgIH80B,1000000,30371,50.0,3,1,0.0,1,3,27,14,HEALTH_AND_FITNESS,4.99,49.99,-2,0,3.7
"Zombies, Run! 5k Training (Free)",https://lh3.googleusercontent.com/Cf2Zw8tCoiei6WsXM7L2cmYBRkPqtEeFgcFWFSkk1vzZHgQ4CWaCH6S_kw3n0wSgKsAV,50000,440,25.8864,4,1,0.0,1,3,32,14,HEALTH_AND_FITNESS,0.99,99.99,-63,0,3.5
Meditation Studio,https://lh3.googleusercontent.com/8D2nCh0iouOVmRpD3dWlB_wOkfNuNurhJerSapLlFzNFCe30u_ctzSqybjCeWhEF088,50000,1298,29.0,1,0,3.99,0,3,17,14,HEALTH_AND_FITNESS,0.0,0.0,-262,1,4.8
"Meditation Music - Relax, Yoga",https://lh3.googleusercontent.com/Z63V4vyshALNlMCpqCoYXbcVJqipC5Rw39YBIjXQrfPZvVYxKsKobdZEzxjmkkS-Ag,1000000,66036,29.0,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,0.99,99.99,-137,1,4.8
My Chakra Meditation,https://lh3.googleusercontent.com/qOjsybNWtfA-qtWztuQAK_VYxq99K_pa240re4H5Ve9SzXtp29OoJquEbE2DyU0KMN9z,500000,7747,45.0,1,1,0.0,1,3,20,14,HEALTH_AND_FITNESS,0.99,99.99,-577,1,4.7
Relax Meditation: Guided Mindfulness Meditations,https://lh3.googleusercontent.com/776F_EFDmMQzUxlf924dwGLQFmzLBtR55WA2vyZ2ITUFby8bzfC4zUHi25Lcu1PiJ_w,100000,20862,84.0,1,0,2.99,1,3,48,14,HEALTH_AND_FITNESS,2.99,199.0,-256,1,4.7
Yoga Studio: Mind & Body,https://lh3.googleusercontent.com/biimxPFnETedtgZMPWvEUVIflK7UkYW2T8EFBp3UhilQCIbMa0MzHneY58gp8NpI12k,100000,6254,81.0,1,1,0.0,1,3,24,14,HEALTH_AND_FITNESS,1.99,94.99,-10,0,3.9
Free Meditation - Take a Break,https://lh3.googleusercontent.com/EIAFi98D6YoDz2kM-G8eafugCJ_e6y4BviLI3nNvLKOTXJWVphYW-HzncAyGLfSZ8A,100000,1633,40.0,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,0.99,99.99,-11,1,4.5
Yoga - Track Yoga,https://lh3.googleusercontent.com/i-Fm2fuiJySBXXJDtkNQGhCXufuKL7A3ubIzzJO0JOsvEBUbIC-4Jvuf8VTdQoGngTDX,500000,9770,24.0,1,1,0.0,1,3,17,14,HEALTH_AND_FITNESS,1.99,19.99,-233,1,4.8
Pocket Yoga,https://lh3.googleusercontent.com/0r97dmmnIe-9OcGkPFTDz2BRDgleTbx83Bm0nsw6rKHtqNWsxbQp9-S49_DWbKEzS2k,100000,2257,44.0,1,0,2.99,1,3,11,14,HEALTH_AND_FITNESS,0.99,19.99,-94,1,4.4
Relax Melodies: Sleep Sounds,https://lh3.googleusercontent.com/d7GNCkBFHW6nfOecuHK7zwtMbbHHYYGKJgx_gp4MuIJhOpM890yQj32EFLWZOHNlTw,10000000,271445,101.0,1,1,0.0,1,3,28,14,HEALTH_AND_FITNESS,2.99,299.99,-8,1,4.7
Om Meditation All-in-One!,https://lh3.googleusercontent.com/Ydtj5RIZxo5QjCW6zJlvDxCJ0MTnLUzHCX2PHLNzewgLna-UtJZ0M52hmk_iNJU3KXQ,1000000,19285,4.2,1,1,0.0,0,3,25,14,HEALTH_AND_FITNESS,0.0,0.0,-285,1,4.7
Google Fit: Health and Activity Tracking,https://lh3.googleusercontent.com/jArSD-kxOa2llPXvqrjRcEJdL4XhjP8-WqEfg9UAlYF8v0qzXAZ0EI5k96l0pf3tDNg,50000000,325457,25.8864,1,1,0.0,0,3,40,14,HEALTH_AND_FITNESS,0.0,0.0,-8,0,3.7
Calorie Counter - Asken Diet,https://lh3.googleusercontent.com/02xwIWWCMT406iRA2wuYd7Hk6wtAZp7Q260dpg_GfPn4-b0z62AXHtEdpTEShboK3DM,100000,803,8.7,1,1,0.0,1,3,28,14,HEALTH_AND_FITNESS,0.99,4.99,-8,0,4.3
Lose It! - Calorie Counter,https://lh3.googleusercontent.com/eQXGwwKkSAqezH7nicdMhsM7BfUf29XQFtPbJLdOH81Grtk8ylKqZGISzcWcSddgcWs,10000000,85281,25.8864,1,1,0.0,1,3,26,14,HEALTH_AND_FITNESS,4.99,189.99,-6,1,4.6
Under Armour Record,https://lh3.googleusercontent.com/Y0djMfLUZRqYXlL5v3n3WYOzAgJU06NFUr6Bc5BGu5TLNdELV_IJhrQLObJ1rN1yXbA,1000000,17492,93.0,1,1,0.0,0,3,19,14,HEALTH_AND_FITNESS,0.0,0.0,-280,0,3.5
Workout Trainer: fitness coach,https://lh3.googleusercontent.com/0z67i96D6NfdID5nDPXGud7_kISa2uB0pRGftrXD5fdEd40pQnR1Nt0mECEWQkZEuyIL,10000000,100186,25.8864,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,1.99,59.99,-31,0,4.3
Runkeeper - GPS Track Run Walk,https://lh3.googleusercontent.com/6E8NcQQijI7tPgtkBcZ8OnES_jVsrEdLpC_mH_1kGQRAb3uSzKUp8HxiGTqnUXucaa4,10000000,531224,25.8864,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,0.99,39.99,-9,1,4.4
adidas Running by Runtastic - Fitness Run Tracker,https://lh3.googleusercontent.com/CMCLJqds-nbX4nY_0NW5wEma_skVrMh9BRCDKG-tRra_vI8HpO8N8c0wsrfGhEGk_jQ,50000000,924706,25.8864,1,1,0.0,1,3,49,14,HEALTH_AND_FITNESS,0.1,59.99,-4,1,4.6
Fitwell - 30 Day Fitness Workout Diet Step Counter,https://lh3.googleusercontent.com/M1x_FuQ6GLwoFNPygf9YybxU2Sf9HH2b-mgzKXYumwKnQ6jBKhgtd3z1HYnVs0I6MbA,500000,11754,25.8864,1,1,0.0,1,3,50,14,HEALTH_AND_FITNESS,4.52,59.99,-64,1,4.6
adidas Training by Runtastic - Fitness Workouts,https://lh3.googleusercontent.com/fqN0y3nejT_Ey8Uknc6Gal8ATwOYk3dk0cWdWtqIFE8PAqkl9-Aao6k5Gjf8al6RiK0,10000000,51194,25.8864,1,1,0.0,1,3,47,14,HEALTH_AND_FITNESS,9.99,59.99,-8,1,4.6
"Calorie Counter - MyNetDiary, Food Diary Tracker",https://lh3.googleusercontent.com/G4dp_aFjFEJYWQYICmsOOO3MglKnLEVZywSA10vtRcNJKdGxYiydWees0daTEhu-PDs,1000000,33849,96.0,1,1,0.0,1,3,48,14,HEALTH_AND_FITNESS,5.0,40.0,-10,1,4.6
Calorie Counter by FatSecret,https://lh3.googleusercontent.com/D_a9gAwKQPNFJg9nSWOA5nV2Ycsgky213sZAbom0w5OBtwQ6M6NHg1doNYoj-M49FCQY,10000000,289855,25.8864,1,1,0.0,1,3,28,14,HEALTH_AND_FITNESS,6.99,44.99,-4,1,4.7
Calorie Counter - MyFitnessPal,https://lh3.googleusercontent.com/WkGXEesGEu4ayZctjADlDKdscS3Ve1hmoVzhHQYh9NuK9QpDA3Rx6ae3jg7VH2dFZqk,50000000,2152536,25.8864,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,0.99,79.99,-13,1,4.5
MealLogger-Photo Food Journal,https://lh3.googleusercontent.com/AvTVlQzPOSwSwC785dj5XSbOvuAlgllXOu2R5WhB7c4IUvGrzIYhJVe8yn85AHvHmhaQ,50000,223,25.8864,4,1,0.0,0,3,29,14,HEALTH_AND_FITNESS,0.0,0.0,-245,0,3.5
Weight Loss Tracker - RecStyle,https://lh3.googleusercontent.com/kQ8JQJGsF5jBNyle4BbOFCQh-saPiJWT9GQtZFZ6-Ji69w6hKVCADDnDcpcfbFJX3A,1000000,22329,5.7,1,1,0.0,0,3,30,14,HEALTH_AND_FITNESS,0.0,0.0,-709,1,4.6
Lark,https://lh3.googleusercontent.com/A7fjiOJbn0c2-Dk6DqfDH4-DHdUhHbeBaMk4WliYqMxbaXv7CqkRk4vXQLAe8i0-g2g,100000,4269,51.0,1,1,0.0,1,3,4,14,HEALTH_AND_FITNESS,9.99,299.99,-39,0,3.2
MyPlate Calorie Tracker,https://lh3.googleusercontent.com/3oSoo3ulm-3gZJb77cuJb66TwzdGrSfmQG8KqYuc6OxUPaKYUZEQkh3LT-FAlHfb,1000000,34649,21.0,1,1,0.0,1,3,23,14,HEALTH_AND_FITNESS,9.99,44.99,-256,1,4.6
Smart Foods Organic Diet Buddy,https://lh3.googleusercontent.com/WZeLcREhiR8QmBvhzwr_z0m7xJm5EoGHuLxAVlXBjVGaW6MlCpUv-hmo2CUiXUiLyhI,50000,419,30.0,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,0.99,99.99,-1631,1,4.5
Health and Nutrition Guide,https://lh3.googleusercontent.com/_8UEs4TBAZGwy3JSukK6l0mAOkXuWmzvaV_wh881VqEfi4fKA5B2L3E4JNumFrEmCQI,500000,7932,3.7,1,1,0.0,0,3,26,14,HEALTH_AND_FITNESS,0.0,0.0,-11,0,4.3
Run with Map My Run,https://lh3.googleusercontent.com/pcMxbxKtIys_x-TC-lUPKh19qzUK5OlSGQCxia7H0OPQOKC3k6-71N1e6g7iXRQuIw,10000000,219011,25.0,1,1,0.0,1,3,19,14,HEALTH_AND_FITNESS,5.99,29.99,-6,1,4.5
WW (formerly Weight Watchers),https://lh3.googleusercontent.com/6OHvh17XRkCfs0h4M09Id4pXG7G_-wWbiIiPA-c2UFNpf-ac-n9591dbIjCK2qiFSKw,10000000,434131,61.0,1,1,0.0,0,3,29,14,HEALTH_AND_FITNESS,0.0,0.0,-9,1,4.6
Nike Training Club - Workouts & Fitness Guidance,https://lh3.googleusercontent.com/IMzVrzuUHqW1kNc-PXmQpbJ7YvVnh-T_rsLN-ICt-e35DwZzPkGJHU1gpmG8F6yViA,10000000,260996,25.8864,1,1,0.0,1,3,48,14,HEALTH_AND_FITNESS,14.99,119.99,-23,0,4.2
Endomondo - Running & Walking,https://lh3.googleusercontent.com/HmS9cml_fJSc45NfVJDv3-mDgsxCvtCr4s2ATJuLBh8EtH9gnJDzh6SuZdfbnjCNtRU8,10000000,676126,18.0,1,1,0.0,1,3,29,14,HEALTH_AND_FITNESS,0.99,49.99,-247,1,4.6
Walk with Map My Walk,https://lh3.googleusercontent.com/qqauQuc86SCmvIaVgpYESIkmaVjsHWp2KH_pvJlGf1UtVooNsLcjUiCtTFXUbMdNzgDm,5000000,181430,23.0,1,1,0.0,1,3,21,14,HEALTH_AND_FITNESS,5.99,29.99,-6,1,4.5
"ViewRanger: Trail Maps for Hiking, Biking, Skiing",https://lh3.googleusercontent.com/zTOMKxqsRw4tbC4HDomGNaVJfjDUJtBZlT6PljH2dXSLHYITS6gfnrvUJE4uikQH_k4,1000000,38342,25.8864,1,1,0.0,1,3,49,14,HEALTH_AND_FITNESS,0.99,249.99,-8,0,4.3
"AllTrails: Hiking, Running & Mountain Bike Trails",https://lh3.googleusercontent.com/Y8Fe2rRuRsUXx9JIyQ9xyYX9pwfFT0_tfudqgO8f_yvZJQICmN-rLIMPU6_IZTqNYg,5000000,33692,37.0,1,1,0.0,1,3,49,14,HEALTH_AND_FITNESS,1.0,129.99,-4,1,4.5
Geocaching®,https://lh3.googleusercontent.com/6zRsomkLxwya9yiXd9GKQS8_VrZpY0A83CWqChkDkF7GFx8-MDtvkwc-ZZpuvjSWJzg,5000000,81888,24.0,4,1,0.0,1,3,11,14,HEALTH_AND_FITNESS,5.99,29.99,-30,1,4.4
c:geo,https://lh3.googleusercontent.com/QGJckwNcczZH-VsAJHY4XW72Y2nsK_B4NuS9R6NL1ovIFaipgfsa2jeluB97BxFSVQ,5000000,65557,7.4,1,1,0.0,0,2,5,9,ENTERTAINMENT,0.0,0.0,-34,1,4.6
AlpineQuest Off-Road Explorer (Lite),https://lh3.googleusercontent.com/UPyN5Phdw-sZaF9ixZ3QQ1kmbFmZwc8MSQtmVtpmekckRIKDe0ApnBj22ZglYPbBvcs,1000000,8469,31.236,1,1,0.0,0,1,36,18,MAPS_AND_NAVIGATION,0.0,0.0,-13,1,4.4
"ramblr (hiking, gps, map)",https://lh3.googleusercontent.com/CtR0rXKcoMVY1JAplBTHBeAY6efeBB5CGRDNGKjXsUp7uoaeMFMRio1qxPAHI7QKUA,100000,3566,38.0,1,1,0.0,1,3,25,30,TRAVEL_AND_LOCAL,0.99,99.99,-78,1,4.6
National Parks by Chimani,https://lh3.googleusercontent.com/00Vl7wYTpA4CQLtL0v1db9NFjydoLqPUCbsIxbmeiv7iMVGjfZeVgw6fkKHuLwA95PeW,100000,1068,33.0,1,1,0.0,0,3,25,30,TRAVEL_AND_LOCAL,0.0,0.0,-670,0,3.6
Sky Map,https://lh3.googleusercontent.com/4VGiZutofCjs_wEC3BOuFPXysyF-ClYDTa40F3qK-GhKcISkWFFpRiBFmD8HPDTrElQ,50000000,466447,16.485714285714284,1,1,0.0,0,0,7,3,BOOKS_AND_REFERENCE,0.0,0.0,-428,0,4.2
Fitbit,https://lh3.googleusercontent.com/QhMCymTyxJbzRiwMBA-GYooS-nVKm3fHg2CSRyKHvhmC-e5vOibfST73y1MmScvtPw,10000000,544002,25.8864,1,1,0.0,1,3,6,14,HEALTH_AND_FITNESS,7.99,399.99,-7,0,3.5
Progression Workout Tracker,https://lh3.googleusercontent.com/zKznxtVfOynMOoKTaejFyo1j2t-adL9syD8E3U0U3X_zn0xpsuhEeRUJw9YrqczPJA,100000,3371,6.3,1,1,0.0,1,3,27,14,HEALTH_AND_FITNESS,4.49,9.99,-950,1,4.5
Sports Tracker Running Cycling,https://lh3.googleusercontent.com/6evUdNkxhoPwBJl3ftIK7JvUf4J7G9qxzBZ7ehAPQzDcvMuyHR1sLzSliLV-nxYjf_Q,10000000,210993,25.8864,1,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,1.35,27.99,-2,1,4.5
7 Minute Workout,https://lh3.googleusercontent.com/KmF8GQgTqNj7UusnaKOVHFQK0oMqu-Qkh8_3CkxvWqgw8T472tIJ6S6iZtKHsufeS1U,10000000,407069,25.8864,1,1,0.0,1,3,16,14,HEALTH_AND_FITNESS,0.99,99.99,-279,1,4.8
"Lifesum - Diet Plan, Macro Calculator & Food Diary",https://lh3.googleusercontent.com/xbF2DUtTeEB7E4wy0hArgj2QoxlufPiXei72K9t_1PdfFmM-ws-zrJAB7ODRwGU8smg,10000000,207706,25.8864,1,1,0.0,1,3,50,14,HEALTH_AND_FITNESS,3.75,52.56,-5,0,4.3
FitNotes - Gym Workout Log,https://lh3.googleusercontent.com/mvY8S6uxR1AmEEt9nqPfqvnefM5JWe74YbblFkjPt7LDGHC62UD988-soAvu83qG6hA,1000000,19906,3.3,1,1,0.0,0,3,26,14,HEALTH_AND_FITNESS,0.0,0.0,-98,1,4.8
WomanLog Period Tracker & Calendar,https://lh3.googleusercontent.com/-MtufZU6gmpalJU1Vfp9hDrH5BLeYza9WYrGvLmPZS4RvR3Il-UMXBoT6wJwhUCXRA4,5000000,124387,19.0,1,1,0.0,0,3,34,14,HEALTH_AND_FITNESS,0.0,0.0,-53,1,4.5
Period Tracker - Period Calendar Ovulation Tracker,https://lh3.googleusercontent.com/3T6je2roer04CrMNWfJ1CT3VWuAWOo_qadovMi667wJ8W0DXyDflloB5aT7H9laqXvE,100000000,4973838,25.8864,1,1,0.0,0,3,50,14,HEALTH_AND_FITNESS,0.0,0.0,-17,1,4.9
Period Tracker,https://lh3.googleusercontent.com/3NneKQ51rekn6NVjrlQ2z16833MTw253i70YnQXug_GRj0rkbS6NWC3GMdzmEwvQBQ,10000000,341513,25.8864,1,1,0.0,1,3,14,14,HEALTH_AND_FITNESS,1.99,9.99,-12,1,4.7
Period Tracker Clue - Ovulation and Cycle Calendar,https://lh3.googleusercontent.com/dwbwdGHOHANKjSjOS6tlha7ljxLsVojv0HGdx6EB5wA_uGpno6Kxhr7HBiCLXLpZ92A,10000000,810704,13.0,1,1,0.0,1,3,50,14,HEALTH_AND_FITNESS,0.99,69.99,-3,1,4.8
Glow: Fertility Calculator and Ovulation Tracker,https://lh3.googleusercontent.com/u9TMpRQYcbI2cZw-mgjSrsh8hw8QvQqUnQdD5W21F0q5_J8QbibwjKGdHI4Vyw2eLjU,1000000,60571,13.0,1,1,0.0,1,3,48,14,HEALTH_AND_FITNESS,0.99,99.99,-11,1,4.7
Fertility Friend Ovulation App,https://lh3.googleusercontent.com/An8hDhBuIZA0OYTOKsTp2dRCYQ_lg_PWHM7SVTjaV6A5YZUbu7hBw7hB3_bsw9yPeAAT,1000000,13716,7.1,4,1,0.0,1,3,30,14,HEALTH_AND_FITNESS,5.99,44.99,-3,1,4.6
"Spot On Period, Birth Control, & Cycle Tracker",https://lh3.googleusercontent.com/0ldsOe-yGkEePDT_E3hSA8pA7BE_TAEcVuwwKrCXuW-CPDr3pSqs1icZU3diB44sWA,500000,4777,25.0,2,1,0.0,0,3,46,14,HEALTH_AND_FITNESS,0.0,0.0,-207,0,4.3
Pregnancy Tracker,https://lh3.googleusercontent.com/cUsPBplosG7uV58IXrnKtpiC0GBkwjqQC-DGbGrFGfoJOJ8UjxLF8Ht_uGS8Rva8dV4,1000000,58984,25.8864,1,1,0.0,0,3,17,14,HEALTH_AND_FITNESS,0.0,0.0,-14,1,4.7
The Bump Pregnancy Tracker,https://lh3.googleusercontent.com/FwlACj1u5Ljy3TN1i2ocG-5T8mSxo5-UqMzuzlzfb1uMxTMyOGw_5Qly6TKcIjw_IA,1000000,28997,31.0,1,1,0.0,0,3,26,14,HEALTH_AND_FITNESS,0.0,0.0,-16,1,4.8
FITAPP Running Weight Loss Walking Jogging Hiking,https://lh3.googleusercontent.com/SrsP3Ff1jFH1w_HvGJv2L0ECKYNvenjaNQ8JWeUjFJvX5Q0-eWvhKn5mOioCAlPjfiQ,1000000,22305,25.8864,4,1,0.0,1,3,49,14,HEALTH_AND_FITNESS,0.99,59.99,-3,0,4.1
Couch to 10K Running Trainer,https://lh3.googleusercontent.com/dYdwD5EmsHfKtk8BVd4efxHlh8lcEnw0_PI6wylkbonxaH9npYmy0i8QE2rf9EBGlpJz,500000,11632,60.0,1,1,0.0,1,3,28,14,HEALTH_AND_FITNESS,0.99,49.99,-3,1,4.4
PumpUp — Fitness Community,https://lh3.googleusercontent.com/pieWDE9GNqkWbISmtRSNqIO2VklGLCfiE22tBjMwIypaAm0i7RLBpUFD9ZNlzqhRAg,1000000,49141,43.0,4,1,0.0,1,3,26,14,HEALTH_AND_FITNESS,2.99,374.99,-289,0,3.8
"JEFIT Workout Tracker, Weight Lifting, Gym Log App",https://lh3.googleusercontent.com/IYJTsQRsGBELbLHqR7LdM2bz8IddmgKDxZTxk0RSP4Bazsxw1zZyO2mxrUtRLztCdAU,5000000,67751,23.0,4,1,0.0,1,3,50,14,HEALTH_AND_FITNESS,0.99,39.99,-8,1,4.4
